Marca,Sistema ,Modelo ,Modo ,Descripcion,Capacidad,Precio,Moneda
TRANE,Paquetes,YSK300A4S0H003C*,Gas-High Heat,Precedent Gas Std Eff High H/ 300 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,91196,USD
TRANE,Paquetes,YHK036A3S0L003C*,Gas-High Efficiency-Symbio-Low Heat,Precedent Gas High Eff Low H/ 36 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,28665,USD
TRANE,Paquetes,YHK036A4S0L003C*,Gas-High Efficiency-Symbio-Low Heat,Precedent Gas High Eff Low H/ 36 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,29556,USD
TRANE,Paquetes,YHK048A3S0L003C*,Gas-High Efficiency-Symbio-Low Heat,Precedent Gas High Eff Low H/ 48 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,31034,USD
TRANE,Paquetes,YHK048A4S0L003C*,Gas-High Efficiency-Symbio-Low Heat,Precedent Gas High Eff Low H/ 48 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,31935,USD
TRANE,Paquetes,YHK060A3S0L003C*,Gas-High Efficiency-Symbio-Low Heat,Precedent Gas High Eff Low H/ 60 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,32743,USD
TRANE,Paquetes,YHK060A4S0L003C*,Gas-High Efficiency-Symbio-Low Heat,Precedent Gas High Eff Low H/ 60 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,33720,USD
TRANE,Paquetes,YHK072A3S0L003C*,Gas-High Efficiency-Symbio-Low Heat,Precedent Gas High Eff Low H/ 72 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,38049,USD
TRANE,Paquetes,YHK072A4S0L003C*,Gas-High Efficiency-Symbio-Low Heat,Precedent Gas High Eff Low H/ 72 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,39229,USD
TRANE,Paquetes,YHK090A3S0L003C*,Gas-High Efficiency-Symbio-Low Heat,Precedent Gas High Eff Low H/ 90 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,40208,USD
TRANE,Paquetes,YHK090A4S0L003C*,Gas-High Efficiency-Symbio-Low Heat,Precedent Gas High Eff Low H/ 90 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,41414,USD
TRANE,Paquetes,YHK102A3S0L003C*,Gas-High Efficiency-Symbio-Low Heat,Precedent Gas High Eff Low H/ 102 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,42298,USD
TRANE,Paquetes,YHK102A4S0L003C*,Gas-High Efficiency-Symbio-Low Heat,Precedent Gas High Eff Low H/ 102 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,43578,USD
TRANE,Paquetes,YHK120A3S0L003C*,Gas-High Efficiency-Symbio-Low Heat,Precedent Gas High Eff Low H/ 120 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,44911,USD
TRANE,Paquetes,YHK120A4S0L003C*,Gas-High Efficiency-Symbio-Low Heat,Precedent Gas High Eff Low H/ 120 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,46506,USD
TRANE,Paquetes,YHK150A3S0L003C*,Gas-High Efficiency-Symbio-Low Heat,Precedent Gas High Eff Low H/ 150 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,52949,USD
TRANE,Paquetes,YHK150A4S0L003C*,Gas-High Efficiency-Symbio-Low Heat,Precedent Gas High Eff Low H/ 150 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,54520,USD
TRANE,Paquetes,YHK180A3S0L003C*,Gas-High Efficiency-Symbio-Low Heat,Precedent Gas High Eff Low H/ 180 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,73827,USD
TRANE,Paquetes,YHK180A4S0L003C*,Gas-High Efficiency-Symbio-Low Heat,Precedent Gas High Eff Low H/ 180 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,76477,USD
TRANE,Paquetes,YHK210A3S0L003C*,Gas-High Efficiency-Symbio-Low Heat,Precedent Gas High Eff Low H/ 210 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,83083,USD
TRANE,Paquetes,YHK210A4S0L003C*,Gas-High Efficiency-Symbio-Low Heat,Precedent Gas High Eff Low H/ 210 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,78054,USD
TRANE,Paquetes,YHK240A3S0L0000*,Gas-High Efficiency-Symbio-Low Heat,Precedent Gas High Eff Low H/ 240 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,79307,USD
TRANE,Paquetes,YHK240A4S0L003C*,Gas-High Efficiency-Symbio-Low Heat,Precedent Gas High Eff Low H/ 240 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,81667,USD
TRANE,Paquetes,YHK300A3S0L0000*,Gas-High Efficiency-Symbio-Low Heat,Precedent Gas High Eff Low H/ 300 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,88350,USD
TRANE,Paquetes,YHK300A4S0L003C*,Gas-High Efficiency-Symbio-Low Heat,Precedent Gas High Eff Low H/ 300 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,90663,USD
TRANE,Paquetes,YHK036A3S0M003C*,Gas-High Efficiency-Medium Heat,Precedent Gas High Eff Med H/ 36 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,28996,USD
TRANE,Paquetes,YHK036A4S0M003C*,Gas-High Efficiency-Medium Heat,Precedent Gas High Eff Med H/ 36 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,29885,USD
TRANE,Paquetes,YHK048A3S0M003C*,Gas-High Efficiency-Medium Heat,Precedent Gas High Eff Med H/ 48 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,31412,USD
TRANE,Paquetes,YHK048A4S0M003C*,Gas-High Efficiency-Medium Heat,Precedent Gas High Eff Med H/ 48 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,32192,USD
TRANE,Paquetes,YHK060A3S0M003C*,Gas-High Efficiency-Medium Heat,Precedent Gas High Eff Med H/ 60 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,33078,USD
TRANE,Paquetes,YHK060A4S0M003C*,Gas-High Efficiency-Medium Heat,Precedent Gas High Eff Med H/ 60 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,34109,USD
TRANE,Paquetes,YHK072A3S0M003C*,Gas-High Efficiency-Medium Heat,Precedent Gas High Eff Med H/ 72 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,38532,USD
TRANE,Paquetes,YHK072A4S0M003C*,Gas-High Efficiency-Medium Heat,Precedent Gas High Eff Med H/ 72 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,39639,USD
TRANE,Paquetes,YHK090A3S0M003C*,Gas-High Efficiency-Medium Heat,Precedent Gas High Eff Med H/ 90 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,40647,USD
TRANE,Paquetes,YHK090A4S0M003C*,Gas-High Efficiency-Medium Heat,Precedent Gas High Eff Med H/ 90 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,41826,USD
TRANE,Paquetes,YHK102A3S0M003C*,Gas-High Efficiency-Medium Heat,Precedent Gas High Eff Med H/ 102 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,42718,USD
TRANE,Paquetes,YHK102A4S0M003C*,Gas-High Efficiency-Medium Heat,Precedent Gas High Eff Med H/ 102 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,44010,USD
TRANE,Paquetes,YHK120A3S0M003C*,Gas-High Efficiency-Medium Heat,Precedent Gas High Eff Med H/ 120 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,45528,USD
TRANE,Paquetes,YHK120A4S0M003C*,Gas-High Efficiency-Medium Heat,Precedent Gas High Eff Med H/ 120 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,47112,USD
TRANE,Paquetes,YHK150A3S0M003C*,Gas-High Efficiency-Medium Heat,Precedent Gas High Eff Med H/ 150 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,53481,USD
TRANE,Paquetes,YHK150A4S0M003C*,Gas-High Efficiency-Medium Heat,Precedent Gas High Eff Med H/ 150 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,55112,USD
TRANE,Paquetes,YHK180A3S0M003C*,Gas-High Efficiency-Medium Heat,Precedent Gas High Eff Med H/ 180 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,74909,USD
TRANE,Paquetes,YHK180A4S0M003C*,Gas-High Efficiency-Medium Heat,Precedent Gas High Eff Med H/ 180 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,77596,USD
TRANE,Paquetes,YHK210A3S0M003C*,Gas-High Efficiency-Medium Heat,Precedent Gas High Eff Med H/ 210 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,76857,USD
TRANE,Paquetes,YHK210A4S0M003C*,Gas-High Efficiency-Medium Heat,Precedent Gas High Eff Med H/ 210 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,79310,USD
TRANE,Paquetes,YHK240A3S0M003C*,Gas-High Efficiency-Medium Heat,Precedent Gas High Eff Med H/ 240 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,80697,USD
TRANE,Paquetes,YHK240A4S0M003C*,Gas-High Efficiency-Medium Heat,Precedent Gas High Eff Med H/ 240 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,83323,USD
TRANE,Paquetes,YHK300A3S0M003C*,Gas-High Efficiency-Medium Heat,Precedent Gas High Eff Med H/ 300 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,90013,USD
TRANE,Paquetes,YHK300A4S0M003C*,Gas-High Efficiency-Medium Heat,Precedent Gas High Eff Med H/ 300 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,92585,USD
TRANE,Paquetes,YHK036A3S0H003C*,Gas-High Efficiency-High Heat,Precedent Gas High Eff High H/ 36 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,29514,USD
TRANE,Paquetes,YHK036A4S0H003C*,Gas-High Efficiency-High Heat,Precedent Gas High Eff High H/ 36 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,30349,USD
TRANE,Paquetes,YHK048A3S0H003C*,Gas-High Efficiency-High Heat,Precedent Gas High Eff High H/ 48 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,31933,USD
TRANE,Paquetes,YHK048A4S0H003C*,Gas-High Efficiency-High Heat,Precedent Gas High Eff High H/ 48 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,32695,USD
TRANE,Paquetes,YHK060A3S0H003C*,Gas-High Efficiency-High Heat,Precedent Gas High Eff High H/ 60 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,33431,USD
TRANE,Paquetes,YHK060A4S0H003C*,Gas-High Efficiency-High Heat,Precedent Gas High Eff High H/ 60 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,34425,USD
TRANE,Paquetes,YHK072A3S0H003C*,Gas-High Efficiency-High Heat,Precedent Gas High Eff High H/ 72 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,38940,USD
TRANE,Paquetes,YHK072A4S0H003C*,Gas-High Efficiency-High Heat,Precedent Gas High Eff High H/ 72 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,40150,USD
TRANE,Paquetes,YHK090A3S0H003C*,Gas-High Efficiency-High Heat,Precedent Gas High Eff High H/ 90 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,41213,USD
TRANE,Paquetes,YHK090A4S0H003C*,Gas-High Efficiency-High Heat,Precedent Gas High Eff High H/ 90 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,42400,USD
TRANE,Paquetes,YHK102A3S0H003C*,Gas-High Efficiency-High Heat,Precedent Gas High Eff High H/ 102 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,43148,USD
TRANE,Paquetes,YHK102A4S0H003C*,Gas-High Efficiency-High Heat,Precedent Gas High Eff High H/ 102 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,44537,USD
TRANE,Paquetes,YHK120A3S0H003C*,Gas-High Efficiency-High Heat,Precedent Gas High Eff High H/ 120 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,46150,USD
TRANE,Paquetes,YHK120A4S0H003C*,Gas-High Efficiency-High Heat,Precedent Gas High Eff High H/ 120 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,47855,USD
TRANE,Paquetes,YHK150A3S0H003C*,Gas-High Efficiency-High Heat,Precedent Gas High Eff High H/ 150 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,54537,USD
TRANE,Paquetes,YHK150A4S0H003C*,Gas-High Efficiency-High Heat,Precedent Gas High Eff High H/ 150 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,56176,USD
TRANE,Paquetes,YHK180A3S0H003C*,Gas-High Efficiency-High Heat,Precedent Gas High Eff High H/ 180 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,75930,USD
TRANE,Paquetes,YHK180A4S0H003C*,Gas-High Efficiency-High Heat,Precedent Gas High Eff High H/ 180 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,78725,USD
TRANE,Paquetes,YHK210A3S0H003C*,Gas-High Efficiency-High Heat,Precedent Gas High Eff High H/ 210 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,78100,USD
TRANE,Paquetes,YHK210A4S0H003C*,Gas-High Efficiency-High Heat,Precedent Gas High Eff High H/ 210 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,80540,USD
TRANE,Paquetes,YHK240A3S0H003C*,Gas-High Efficiency-High Heat,Precedent Gas High Eff High H/ 240 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,81902,USD
TRANE,Paquetes,YHK240A4S0H003C*,Gas-High Efficiency-High Heat,Precedent Gas High Eff High H/ 240 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,84601,USD
TRANE,Paquetes,YHK300A3S0H003C*,Gas-High Efficiency-High Heat,Precedent Gas High Eff High H/ 300 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,91201,USD
TRANE,Paquetes,YHK300A4S0H0000*,Gas-High Efficiency-High Heat,Precedent Gas High Eff High H/ 300 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,94224,USD
TRANE,Paquetes,MTZH0906A00AA,MTZ,Paquete CO 220V 3PH,,10484,USD
TRANE,Paquetes,MTZH1206A00AA,MTZ,Paquete CO 220V 3PH,,14517,USD
TRANE,Paquetes,MTZH1506A00AA,MTZ,Paquete CO 220V 3PH,,18835,USD
TRANE,Controles,TCONT401AN21MA,Termostatos-No Programables,Non Programmable Thermostat,,184,USD
TRANE,Controles,TCONT200AN11AA,Termostatos-No Programables,Non Programmable Thermostat,,169,USD
TRANE,Controles,TCONT600AF11MA,Termostatos-Programables,Programmable 5-2 Day Thermostat,,190,USD
TRANE,Controles,TCONT602AF22MA,Termostatos-Programables,Programmable 5-2 Day Thermostat,,235,USD
TRANE,Controles,BAYCOVR700A,Termostatos-Programables,Programmable 5-2 Day Thermostat,,30,USD
TRANE,Controles,TCONT900AC43UA,Termostatos-Programables,Programmable 7 Day Thermostat,,803,USD
TRANE,Controles,TCONT800AS11AA,Termostatos-Programables,Programmable 7 Day Thermostat,,376,USD
TRANE,Controles,TCONT802AS32DA,Termostatos-Programables,Programmable 7 Day Thermostat,,420,USD
TRANE,Controles,TCONT803AS32DA,Termostatos-Programables,Programmable 7 Day Thermostat,,495,USD
TRANE,Controles,BAYCOVR600A,Termostatos-Programables,Programmable 7 Day Thermostat,,30,USD
TRANE,Controles,ZZSENSAL0400AA,Sensores-Remotos,Remote Sensor,,69,USD
TRANE,Controles,ZZSENSAL0800AA,Sensores-Remotos,Remote Sensor,,69,USD
TRANE,Controles,BAYSENS119A,Sensores-Programables,Electronic Programmable Zone Sensors For ReliaTel™ Units,,854,USD
TRANE,Controles,BAYSENS135A,Sensores-No Programables,Electronic Non-Programmable Zone Sensors For ReliaTel™ Units,,320,USD
TRANE,Controles,BAYSENS106A,Sensores-No Programables,Electronic Non-Programmable Zone Sensors For ReliaTel™ Units,,161,USD
TRANE,Controles,BAYSENS107A,Sensores-No Programables,Electronic Non-Programmable Zone Sensors For ReliaTel™ Units,,181,USD
TRANE,Controles,BAYSENS108A,Sensores-No Programables,Electronic Non-Programmable Zone Sensors For ReliaTel™ Units,,259,USD
TRANE,Controles,BAYSENS109A,Sensores-No Programables,Electronic Non-Programmable Zone Sensors For ReliaTel™ Units,,279,USD
TRANE,Controles,BAYSENS110A,Sensores-No Programables,Electronic Non-Programmable Zone Sensors For ReliaTel™ Units,,543,USD
TRANE,Controles,BAYSENS077A,Sensores-No Programables,Electronic Non-Programmable Zone Sensors For ReliaTel™ Units,,59,USD
TRANE,Controles,BAYSENS073A,Sensores-No Programables,Electronic Non-Programmable Zone Sensors For ReliaTel™ Units,,168,USD
TRANE,Controles,BAYSENS074A,Sensores-No Programables,Electronic Non-Programmable Zone Sensors For ReliaTel™ Units,,197,USD
HISENSE,MINI SPLIT,AC121CF-ODU,ESTANDAR-SOLO FRIO ,ESTANDAR-SOLO FRIO a 110V CON GAS REFRIGERANTE R410,1.0 TR,4640,MXN
HISENSE,MINI SPLIT,AC122CF-ODU,ESTANDAR-SOLO FRIO ,ESTANDAR-SOLO FRIO a 220V CON GAS REFRIGERANTE R410,1.0 TR,4650,MXN
HISENSE,MINI SPLIT,AC122CK-ODU,ESTANDAR-SOLO FRIO ,ESTANDAR-SOLO FRIO a 220V CON GAS REFRIGERANTE R410,1.0 TR,4400,MXN
HISENSE,MINI SPLIT,AC182CF-ODU,ESTANDAR-SOLO FRIO ,ESTANDAR-SOLO FRIO a 220V CON GAS REFRIGERANTE R410,1.5 TR,7800,MXN
HISENSE,MINI SPLIT,AC242CF-ODU,ESTANDAR-SOLO FRIO ,ESTANDAR-SOLO FRIO a 220V CON GAS REFRIGERANTE R410,2.0 TR,9650,MXN
HISENSE,MINI SPLIT,AC242CK-ODU,ESTANDAR-SOLO FRIO ,ESTANDAR-SOLO FRIO a 220V CON GAS REFRIGERANTE R410,2.0 TR,9200,MXN
HISENSE,MINI SPLIT,AH121CF-ODU,ESTANDAR-FRIO CALOR,ESTANDAR-FRIO CALOR a 110V CON GAS REFRIGERANTE R410,1.0 TR,5400,MXN
HISENSE,MINI SPLIT,AH122CF-ODU,ESTANDAR-FRIO CALOR,ESTANDAR-FRIO CALOR a 220V CON GAS REFRIGERANTE R410,1.0 TR,4990,MXN
HISENSE,MINI SPLIT,AH122CK-ODU,ESTANDAR-FRIO CALOR,ESTANDAR-FRIO CALOR a 220V CON GAS REFRIGERANTE R410,1.0 TR,4990,MXN
HISENSE,MINI SPLIT,AH182CF-ODU,ESTANDAR-FRIO CALOR,ESTANDAR-FRIO CALOR a 220V CON GAS REFRIGERANTE R410,1.5 TR,8100,MXN
HISENSE,MINI SPLIT,AH242CF-ODU,ESTANDAR-FRIO CALOR,ESTANDAR-FRIO CALOR a 220V CON GAS REFRIGERANTE R410,2.0 TR,9790,MXN
HISENSE,MINI SPLIT,AT121CK-ODU,INVERTER-SOLO FRIO,INVERTER-SOLO FRIO a 110V CON GAS REFRIGERANTE R410,1.0 TR,5750,MXN
HISENSE,MINI SPLIT,AT122CK-ODU,INVERTER-SOLO FRIO,INVERTER-SOLO FRIO a 220V CON GAS REFRIGERANTE R410,1.0 TR,5530,MXN
HISENSE,MINI SPLIT,ART121KA-ODU,INVERTER-SOLO FRIO,INVERTER-SOLO FRIO a 110V CON GAS REFRIGERANTE R32,1.0 TR,5450,MXN
HISENSE,MINI SPLIT,ART121KAW-ODU,INVERTER-SOLO FRIO,INVERTER-SOLO FRIO a 110V CON GAS REFRIGERANTE R32 CON WIFI,1.0 TR,6400,MXN
HISENSE,MINI SPLIT,AT122CBW01-ODU,INVERTER-SOLO FRIO,INVERTER-SOLO FRIO a 220V CON GAS REFRIGERANTE R410 CON WIFI,1.0 TR,5800,MXN
HISENSE,MINI SPLIT,ART122KA-ODU,INVERTER-SOLO FRIO,INVERTER-SOLO FRIO a 220V CON GAS REFRIGERANTE R32,1.0 TR,5250,MXN
HISENSE,MINI SPLIT,ART122KAW-ODU,INVERTER-SOLO FRIO,INVERTER-SOLO FRIO a 220V CON GAS REFRIGERANTE R32 CON WIFI,1.0 TR,6130,MXN
HISENSE,MINI SPLIT,ART182KAW-ODU,INVERTER-SOLO FRIO,INVERTER-SOLO FRIO a 220V CON GAS REFRIGERANTE R32 CON WIFI,1.5 TR,8000,MXN
HISENSE,MINI SPLIT,AT242CBW01-ODU,INVERTER-SOLO FRIO,INVERTER-SOLO FRIO a 220V CON GAS REFRIGERANTE R410 CON WIFI,2.0 TR,11300,MXN
HISENSE,MINI SPLIT,ART242KA-ODU,INVERTER-SOLO FRIO,INVERTER-SOLO FRIO a 220V CON GAS REFRIGERANTE R32,2.0 TR,10700,MXN
HISENSE,MINI SPLIT,ART242KAW-ODU,INVERTER-SOLO FRIO,INVERTER-SOLO FRIO a 220V CON GAS REFRIGERANTE R32 CON WIFI,2.0 TR,11900,MXN
HISENSE,MINI SPLIT,ARU121KA-ODU,INVERTER-FRIO CALOR,INVERTER-FRIO CALOR a 110V CON GAS REFRIGERANTE R32,1.0 TR,5590,MXN
HISENSE,MINI SPLIT,ARU121KAW-ODU,INVERTER-FRIO CALOR,INVERTER-FRIO CALOR a 110V CON GAS REFRIGERANTE R32 CON WIFI,1.0 TR,6550,MXN
HISENSE,MINI SPLIT,ARU122KA-ODU,INVERTER-FRIO CALOR,INVERTER-FRIO CALOR a 220V CON GAS REFRIGERANTE R32,1.0 TR,5800,MXN
HISENSE,MINI SPLIT,ARU122KAW-ODU,INVERTER-FRIO CALOR,INVERTER-FRIO CALOR a 220V CON GAS REFRIGERANTE R32  CON WIFI,1.0 TR,5800,MXN
HISENSE,MINI SPLIT,ARU122NFW-ODU,INVERTER-FRIO CALOR,INVERTER-FRIO CALOR a 220V CON GAS REFRIGERANTE R32 FRESH MASTER / WIFI,1.0 TR,15420,MXN
HISENSE,MINI SPLIT,ARU122VQW-ODU,INVERTER-FRIO CALOR,INVERTER-FRIO CALOR a 220V CON GAS REFRIGERANTE R32 COLOR NEGRO / WIFI,1.0 TR,12800,MXN
HISENSE,MINI SPLIT,ARU182KAW-ODU,INVERTER-FRIO CALOR,INVERTER-FRIO CALOR a 220V CON GAS REFRIGERANTE R32 CON WIFI,1.5 TR,8630,MXN
HISENSE,MINI SPLIT,ARU242KAW-IDU,INVERTER-FRIO CALOR,INVERTER-FRIO CALOR a 220V CON GAS REFRIGERANTE R32  CON WIFI,2.0 TR,11200,MXN
HISENSE,MINI SPLIT,ART362HBW-IDU,INVERTER-SOLO FRIO,INVERTER-SOLO FRIO a 220V CON GAS REFRIGERANTE R32,3.0 TR,17280,MXN
HISENSE,MINI SPLIT,ARU362HBW-IDU,INVERTER-FRIO CALOR,INVERTER-FRIO CALOR a 110 V CON GAS REFRIGERANTE R32 CON WIFI,3.0 TR,21380,MXN
HISENSE,PORTATIL,AP12CWN2,ESTANDAR-SOLO FRIO ,ESTANDAR-SOLO FRIO a 110V CON GAS REFRIGERANTE R32 CON WIFI,1.0 TR,5900,MXN
HISENSE,CASSETTE,AUC-36UWKK-IDU,INVERTER-FRIO CALOR,INVERTER-FRIO CALOR a 220V CON GAS REFRIGERANTE R410 CON WIFI,3.0 TR,2623,MXN
HISENSE,CASSETTE,AUC-60UWNK-IDU,INVERTER-FRIO CALOR,INVERTER-FRIO CALOR a 220V CON GAS REFRIGERANTE R410 CON WIFI,5.0 TR,3562,MXN
HISENSE,FAN & COIL,AUD-24UWJLL-IDU,INVERTER-FRIO CALOR,INVERTER-FRIO CALOR a 220V CON GAS REFRIGERANTE R410 CON WIFI,2.0 TR,215,MXN
HISENSE,FAN & COIL,AUD36UX4SEH5-IDU,INVERTER-FRIO CALOR,INVERTER-FRIO CALOR a 220V CON GAS REFRIGERANTE R410 CON WIFI,3.0 TR,2769,MXN
HISENSE,FAN & COIL,AUD-48UWEH-IDU,INVERTER-FRIO CALOR,INVERTER-FRIO CALOR a 220V CON GAS REFRIGERANTE R410 CON WIFI,4.0 TR,3803,MXN
HISENSE,FAN & COIL,AUD-60UWEH-IDU,INVERTER-FRIO CALOR,INVERTER-FRIO CALOR a 220V CON GAS REFRIGERANTE R410 CON WIFI,5.0 TR,39215,MXN
HISENSE,PISO TECHO,AUV-36UWKC-IDU,INVERTER-FRIO CALOR,INVERTER-FRIO CALOR a 220V CON GAS REFRIGERANTE R410 CON WIFI,3.0 TR,26015,MXN
HISENSE,PISO TECHO,AUV-48UWNC-IDU,INVERTER-FRIO CALOR,INVERTER-FRIO CALOR a 220V CON GAS REFRIGERANTE R410 CON WIFI,4.0 TR,3312,MXN
HISENSE,PISO TECHO,AUV-60UWNC-IDU,INVERTER-FRIO CALOR,INVERTER-FRIO CALOR a 220V CON GAS REFRIGERANTE R410 CON WIFI,5.0 TR,3733,MXN
TCL,EVAPORADORA,S36P-ECF23-IDU,SOLO FRIO,"ELITE ON/OFF, R410A, Cool Only, No WiFi, 12 SEER",3.0,365948,MXN
TCL,CONDENSADORA,S36P-ECF23-ODU,SOLO FRIO,"ELITE ON/OFF, R410A, Cool Only, No WiFi, 12 SEER",3.0,853879,MXN
TCL,EVAPORADORA,S12P-EHF12-IDU,FRIO-CALOR,"ELITE ON/OFF, R410A, HP (Heat Pump), No WiFi, 12 SEER",1.0,115241,MXN
TCL,CONDENSADORA,S12P-EHF12-ODU,FRIO-CALOR,"ELITE ON/OFF, R410A, HP (Heat Pump), No WiFi, 12 SEER",1.0,268897,MXN
TCL,EVAPORADORA,S12P-EHF22-IDU,FRIO-CALOR,"ELITE ON/OFF, R410A, HP (Heat Pump), No WiFi, 12 SEER",1.0,115241,MXN
TCL,CONDENSADORA,S12P-EHF22-ODU,FRIO-CALOR,"ELITE ON/OFF, R410A, HP (Heat Pump), No WiFi, 12 SEER",1.0,268897,MXN
TCL,EVAPORADORA,S18P-EHF23-IDU,FRIO-CALOR,"ELITE ON/OFF, R410A, HP (Heat Pump), No WiFi, 12 SEER",1.5,188405,MXN
TCL,CONDENSADORA,S18P-EHF23-ODU,FRIO-CALOR,"ELITE ON/OFF, R410A, HP (Heat Pump), No WiFi, 12 SEER",1.5,439612,MXN
TCL,EVAPORADORA ,S24P-EHF23-IDU,FRIO-CALOR,"ELITE ON/OFF, R410A, HP (Heat Pump), No WiFi, 12 SEER",2.0,234181,MXN
TCL,CONDENSADORA,S24P-EHF23-ODU,FRIO-CALOR,"ELITE ON/OFF, R410A, HP (Heat Pump), No WiFi, 12 SEER",2.0,546422,MXN
TCL,EVAPORADORA ,S12P-ECV13-IDU,SOLO FRIO,"ELITE INVERTER, R410A, Cool Only, No WiFi, 17 SEER",1.0,120724,MXN
TCL,CONDENSADORA,S12P-ECV13-ODU,SOLO FRIO,"ELITE INVERTER, R410A, Cool Only, No WiFi, 17 SEER",1.0,281690,MXN
TCL,EVAPORADORA ,S18P-ECV22-IDU,SOLO FRIO,"ELITE INVERTER, R410A, Cool Only, No WiFi, 17 SEER",1.5,204181,MXN
TCL,CONDENSADORA,S18P-ECV22-ODU,SOLO FRIO,"ELITE INVERTER, R410A, Cool Only, No WiFi, 17 SEER",1.5,476422,MXN
TCL,EVAPORADORA ,S36P-ECV23-IDU,SOLO FRIO,"ELITE INVERTER, R410A, Cool Only, No WiFi, 17 SEER",3.0,439138,MXN
TCL,CONDENSADORA,S36P-ECV23-ODU,SOLO FRIO,"ELITE INVERTER, R410A, Cool Only, No WiFi, 17 SEER",3.0,1024655,MXN
TCL,EVAPORADORA ,S12P-EHV13-IDU,FRIO-CALOR,"ELITE INVERTER, R410A, HP (Heat Pump), No WiFi, 17 SEER",1.0,126207,MXN
